Galaxy,Rad_kpc,Vobs,errV,Vgas,Vdisk,Vbulge,Rad_meters,V_baryonic_sq,V_baryonic,Accel,Exponent,Nu,V_calculated
F568-3,4.19,78.0,7.98,5.28,45.43,0.0,1.2930340000000002e+20,977.2654540000001,31.26124524071298,7.55792542191466e-12,0.2034233978993696,5.432795625344408,72.86483022207227
F568-3,4.6,82.3,6.2,6.86,46.43,0.0,1.4195599999999998e+20,1038.702254,32.2289040148746,7.317071867339177e-12,0.2001558387949,5.512775590221272,75.6712126991435
F568-3,5.14,85.7,6.3,8.92,47.19,0.0,1.586204e+20,1103.938606,33.225571567694665,6.959625659751205e-12,0.1952057218661814,5.639057477628075,78.89976711630152
F568-3,5.39,85.5,6.51,9.95,47.91,0.0,1.663354e+20,1154.871826,33.98340515604639,6.943030924265069e-12,0.19497285584677382,5.645156530929147,80.74300112659903
F568-3,6.31,89.5,15.6,14.48,50.48,0.0,1.947266e+20,1381.8563839999997,37.17332893352437,7.096392501075867e-12,0.19711442948590774,5.58961088925217,87.88651484379744
F568-3,9.1,95.2,15.5,26.69,51.31,0.0,2.80826e+20,1923.405506,43.8566472270738,6.8491005320020236e-12,0.19364949718159988,5.680096379541796,104.52334022131782
F568-3,10.17,97.5,6.2,29.9,52.01,0.0,3.1384619999999997e+20,2138.328446,46.242063600146565,6.813300419122489e-12,0.1931427330585709,5.693603348850927,110.33944897945067
F568-3,11.99,101.0,10.2,33.72,51.6,0.0,3.7001140000000003e+20,2361.816,48.59851849593771,6.383089818313704e-12,0.18694552813592383,5.864721482703973,117.6919412423551
F568-3,14.02,107.0,10.7,36.41,50.13,0.0,4.326572e+20,2481.675874,49.81642173018853,5.735894084277344e-12,0.17721487178815695,6.157627453256567,123.61729446896533
F568-3,15.94,117.0,11.7,38.69,49.27,0.0,4.919084e+20,2613.581234,51.12319663323099,5.31314617518221e-12,0.17055933159968015,6.3772687673472825,129.1027109495117
F568-3,17.98,120.0,12.0,39.0,48.97,0.0,5.548628e+20,2624.108014,51.22604819815793,4.72929166273176e-12,0.16091541604526954,6.727848817912063,132.8706212827481
UGC11820,0.26,16.0,5.09,-0.43,8.55,0.0,8.0236e+18,33.812050000000006,5.814812980655526,4.214074729547835e-12,0.151897532712449,7.096038668306899,15.489726087143255
UGC11820,0.44,18.9,4.44,1.29,13.84,0.0,1.35784e+19,89.77507600000001,9.474971028979455,6.611609320685794e-12,0.19026249819168262,5.771742159286027,22.763097131153028
UGC11820,0.61,25.8,3.36,1.97,18.2,0.0,1.88246e+19,156.2513,12.50005199989184,8.300378228488254e-12,0.21318102426149385,5.2086006698988525,28.528067334689293
UGC11820,0.79,35.8,3.79,2.55,21.35,0.0,2.43794e+19,216.18085000000002,14.703089811328775,8.867357277045375e-12,0.22034170555350502,5.05675243008737,33.06316740083825
UGC11820,1.01,44.1,7.91,3.22,24.45,0.0,3.11686e+19,285.35755,16.89252941391549,9.155289297562291e-12,0.22389048610512752,4.985111348706242,37.71656348269297
UGC11820,5.26,59.65,0.98,17.11,26.68,0.0,1.623236e+20,620.190404,24.903622306805087,3.820703853290587e-12,0.14463429779188436,7.426038045485087,67.86425815957001
UGC11820,7.91,69.15,1.23,28.49,24.35,0.0,2.441026e+20,1084.42445,32.930600510771136,4.442494467490312e-12,0.15595993698071267,6.924894473909749,86.6575148569218
UGC11820,10.52,76.95,0.54,35.7,21.4,0.0,3.246472e+20,1485.1516000000001,38.53766469312846,4.574663203625351e-12,0.15826291702432996,6.831782647527346,100.7285110076957
UGC11820,13.14,81.25,0.73,35.45,18.93,0.0,4.055004e+20,1421.541154,37.70333080776817,3.5056467367233176e-12,0.13854270993782944,7.729532292762442,104.82293763930578
UGC11820,15.82,84.45,1.31,35.37,17.02,0.0,4.882052e+20,1384.2898839999998,37.20604633658352,2.835467307599345e-12,0.12459824504731944,8.536175725321321,108.7039176138959
NGC1090,0.35,20.9,9.81,-0.82,48.76,0.0,1.0801e+19,1094.3396959999998,33.08080555246501,1.0131836829923155e-10,0.7448069091857535,1.9041307330199952,45.648284168382034
NGC1090,1.07,61.7,8.19,-2.5,98.26,0.0,3.30202e+19,4447.562696000001,66.69004945267324,1.34692179211513e-10,0.8587579942536794,1.7351711621780908,87.84806504458847
NGC1090,1.6,81.3,4.32,-3.73,114.22,0.0,4.9376e+19,6015.168764,77.55751906810842,1.218237354990279e-10,0.8167056485992278,1.7917453765389915,103.81546523518914
NGC1090,3.7,124.0,3.41,-7.4,144.04,0.0,1.14182e+20,9598.619936,97.97254684859428,8.40642127130371e-11,0.6784302095906138,2.030097821857721,139.59275563192273
NGC1090,5.09,156.0,7.02,-9.39,154.24,0.0,1.570774e+20,11031.561796000002,105.03124199970217,7.023010182241369e-11,0.620099315935766,2.163991676956509,154.50633614960716
NGC1090,6.61,166.0,6.34,-10.89,166.19,0.0,2.039846e+20,12823.385506,113.24038813956794,6.286447852435918e-11,0.5866813219330987,2.2531148019009017,169.97811533856375
NGC1090,8.17,165.0,12.1,-5.79,171.87,0.0,2.521262e+20,13621.600674000001,116.71161327819954,5.402691459277141e-11,0.5438820005575475,2.3837357252499864,180.19516131601063
NGC1090,9.11,174.0,4.84,9.64,169.05,0.0,2.8113459999999997e+20,13238.764750000002,115.05983117491526,4.7090485304903787e-11,0.5077690038078342,2.511532818751841,182.34470694089262
NGC1090,10.37,164.0,5.86,17.85,166.21,0.0,3.2001819999999997e+20,13026.473986000003,114.133579572359,4.070541608571014e-11,0.4720909797293136,2.657431324450963,186.05633560172575
NGC1090,11.28,176.0,7.35,22.68,167.76,0.0,3.481008e+20,13460.354496,116.01876786106634,3.866797920602308e-11,0.4601244818633264,2.7115340006323114,191.04504410339462
NGC1090,13.62,174.0,3.28,31.86,164.88,0.0,4.203132e+20,13520.350224,116.27704082921959,3.216732242527715e-11,0.4196691635627769,2.917699551321975,198.6160108910678
NGC1090,15.04,168.0,2.23,35.59,159.31,0.0,4.641344e+20,12941.299106,113.75983081035238,2.7882654476806717e-11,0.3907209171577043,3.0918490828163545,200.03135697019655
NGC1090,16.37,166.0,2.23,38.11,153.0,0.0,5.051782e+20,12220.512100000002,110.54642508919048,2.4190497729316114e-11,0.3639334758635104,3.278015975849784,200.14753032916894
NGC1090,17.59,167.0,4.59,40.13,146.12,0.0,5.428274e+20,11431.901924000002,106.92007259630907,2.1059920564068805e-11,0.3395689467544322,3.473153217895083,199.2605002352488
NGC1090,18.8,167.0,5.3,41.74,140.2,0.0,5.80168e+20,10784.006,103.84606877489392,1.8587729761034732e-11,0.3190162297909126,3.6611764592015863,198.70115476033013
NGC1090,20.13,165.0,3.48,42.85,134.43,0.0,6.212118e+20,10148.977954,100.74213594122372,1.6337387593088217e-11,0.2990824361298818,3.8684462237996917,198.1433204566271
NGC1090,21.35,165.0,3.12,43.55,129.7,0.0,6.588610000000001e+20,9634.763899999998,98.15683318037516,1.4623363501557988e-11,0.282958823472959,4.057631610156924,197.72284278008647
NGC1090,22.57,165.0,2.39,44.16,125.69,0.0,6.965102e+20,9217.174606,96.00611754466483,1.3233366296717549e-11,0.2691750300062402,4.237459058777266,197.62945132375003
NGC1090,23.89,165.0,2.23,45.07,121.68,0.0,7.372454e+20,8842.075204,94.03230936226123,1.1993394877743559e-11,0.2562540096882616,4.423709127849949,197.77454029543463
NGC1090,25.11,163.0,2.23,46.68,118.15,0.0,7.748946e+20,8600.35675,92.73810840210189,1.1098743945305596e-11,0.24651112248681473,4.577133908963205,198.4061100611712
NGC1090,26.33,162.0,2.23,48.39,114.89,0.0,8.125437999999999e+20,8413.459666,91.72491300622748,1.035446909569675e-11,0.23810226203330848,4.719699233693053,199.2711698623953
NGC1090,27.65,162.0,2.23,50.01,111.67,0.0,8.532789999999999e+20,8237.286994,90.75950084701877,9.65368536434156e-12,0.22990381250265404,4.868786931704764,200.2638141779209
NGC1090,28.87,162.0,2.23,51.42,108.99,0.0,8.909282e+20,8108.273646,90.04595296847049,9.100928274579253e-12,0.22322480335055267,4.998375553227273,201.31616122667194
NGC1090,30.09,160.0,2.23,52.53,106.1,0.0,9.285774e+20,7937.717500000001,89.09386903710042,8.548256181983323e-12,0.2163407683128132,5.140351636536561,201.99668101602538
UGC07608,0.6,14.6,6.69,4.56,9.68,0.0,1.8516e+19,63.896704,7.993541392899645,3.4508913372218617e-12,0.13745648858090231,7.786480533531143,22.305390421438524
UGC07608,1.19,31.5,6.69,6.39,13.08,0.0,3.67234e+19,119.53184399999999,10.933061968177075,3.2549231280328066e-12,0.13349652821188587,8.001952917762443,30.927143221793457
UGC07608,1.79,44.8,6.69,9.63,14.81,0.0,5.52394e+19,193.63150600000003,13.915153825955358,3.505315155486845e-12,0.13853615775889772,7.729873127945614,38.68781429537006
UGC07608,2.38,50.6,6.69,13.15,16.52,0.0,7.34468e+19,298.461284,17.27603206757848,4.0636390421366205e-12,0.14916164537319093,7.216561821401985,46.40974366747801
UGC07608,2.99,55.6,6.69,14.93,16.97,0.0,9.22714e+19,355.376114,18.851422068374575,3.851422152476281e-12,0.14521456065708666,7.398458739683935,51.27607157825386
UGC07608,3.59,61.4,6.69,18.09,16.51,0.0,1.107874e+20,452.63494600000007,21.275219058801724,4.0856175521765124e-12,0.14956447764120331,7.198538643156887,57.081609560560146
UGC07608,4.18,66.0,6.69,21.26,16.39,0.0,1.2899479999999998e+20,575.5583660000001,23.99079752738537,4.461872618121041e-12,0.15629971529870673,6.910983985184983,63.068808851644235
UGC07608,4.78,69.3,6.69,24.12,16.26,0.0,1.475108e+20,703.3926960000001,26.521551538324452,4.76841489572289e-12,0.16157963442486015,6.702357879487027,68.66141258675955
UGC07089,0.87,20.9,4.7,4.05,19.26,0.0,2.68482e+19,187.03839600000003,13.676198155920382,6.966515297114891e-12,0.19530231929989247,5.636531751108634,32.469183200851084
UGC07089,1.74,36.4,3.9,8.89,32.89,0.0,5.36964e+19,576.638066,24.013289362351006,1.073885895516273e-11,0.24248153487863264,4.644212383924061,51.74968258027502
UGC07089,2.61,43.4,3.9,12.07,42.35,0.0,8.05446e+19,970.70525,31.156143053978937,1.2051773179083388e-11,0.2568769156263206,4.4142979123982355,65.45977511899203
UGC07089,3.5,51.2,4.7,13.47,46.88,0.0,1.0801e+20,1192.3987240000001,34.53112688575338,1.1039706730858254e-11,0.2458546186972583,4.5879117072865725,73.96364015915638
UGC07089,4.37,59.7,3.9,14.33,50.13,0.0,1.348582e+20,1361.3366740000001,36.896296209782356,1.0094578409025181e-11,0.2350951642591473,4.773169877383225,80.60949823261443
UGC07089,5.24,64.5,4.4,18.1,50.81,0.0,1.617064e+20,1515.1718060000003,38.92520784787154,9.369893869383032e-12,0.2264993390847741,4.933882746257842,86.46201496171446
UGC07089,6.11,67.9,3.9,21.23,49.78,0.0,1.885546e+20,1590.615164,39.882517021873134,8.435833249361196e-12,0.214913450256199,5.170931585325501,90.69157729152859
UGC07089,6.55,72.8,7.3,22.41,49.26,0.0,2.02133e+20,1618.419996,40.229591049375585,8.006708434545574e-12,0.20937586093550029,5.293535017541476,92.55896997004308
UGC07089,6.98,70.3,6.1,23.49,48.73,0.0,2.154028e+20,1644.1020339999998,40.54752808741859,7.63268645532927e-12,0.2044270277790249,5.408744806618404,94.30020327628277
UGC07089,7.85,73.7,6.1,25.32,47.5,0.0,2.42251e+20,1678.9774,40.97532672230937,6.9307346512501516e-12,0.19480012855276224,5.6496899246966645,97.39456709988193
UGC07089,8.72,77.6,6.1,26.4,46.22,0.0,2.6909920000000003e+20,1679.652664,40.983565779468236,6.241760153876339e-12,0.1848643386475761,5.924768717003594,99.75747370046491
UGC07089,9.16,79.1,7.3,26.4,45.5,0.0,2.826776e+20,1649.275,40.61126690956587,5.8344736194166076e-12,0.17873122973483954,6.109879461358986,100.38362141620934
UGC07261,0.95,46.8,5.66,3.86,27.74,0.0,2.9317e+19,368.873096,19.20606924906812,1.2582225193573692e-11,0.2624691894788116,4.331818359179478,39.97363192731146
UGC07261,1.9,63.0,5.66,4.52,51.06,0.0,5.8634e+19,1219.7072560000001,34.92430752355729,2.080204754920354e-11,0.33748357857734107,3.4911775262494396,65.2549964428056
UGC07261,2.86,66.8,5.66,4.73,51.26,0.0,8.82596e+19,1231.063196,35.086510171289476,1.3948207288498926e-11,0.2763495741534317,4.141605050590256,71.40432444991957
UGC07261,3.81,69.6,5.66,12.72,49.4,0.0,1.175766e+20,1284.364,35.838024499126625,1.0923636165699637e-11,0.24455875596651752,4.609356530585006,76.94213144336646
UGC07261,4.76,73.4,5.66,18.24,44.13,0.0,1.468936e+20,1228.5277740000001,35.050360540228404,8.363385293845343e-12,0.21398860896951188,5.190964733168156,79.85765053237905
UGC07261,5.72,74.7,5.66,23.64,39.21,0.0,1.765192e+20,1266.0646860000002,35.581802736792305,7.172390799414457e-12,0.19816710989949543,5.562749199854159,83.92139369082301
UGC07261,6.67,76.1,5.66,29.52,35.32,0.0,2.058362e+20,1445.281504,38.01685815529737,7.02151275625959e-12,0.19607171512081237,5.616503545686221,90.09677403620351
UGC06399,0.87,24.8,6.5,2.79,20.37,0.0,2.68482e+19,198.655074,14.094505099505978,7.399195253313074e-12,0.2012759323852038,5.485065580919596,33.0096366061857
UGC06399,1.74,46.2,5.6,5.75,32.61,0.0,5.36964e+19,522.232066,22.85239737970614,9.725643916538167e-12,0.23075907297296114,4.852736960451125,50.34138306215823
UGC06399,2.61,60.5,5.8,9.11,37.1,0.0,8.05446e+19,716.1407000000002,26.76080529431056,8.8912316902685e-12,0.220638129429859,5.050679795384705,60.14147790121773
UGC06399,3.5,69.6,3.9,13.36,42.69,0.0,1.0801e+20,1016.810206,31.88746157974949,9.41403764466253e-12,0.22703225799292484,4.9235635381571035,70.75542138583879
UGC06399,4.37,77.5,3.7,16.6,44.26,0.0,1.348582e+20,1176.675896,34.30270974719053,8.725282526386977e-12,0.21856939614474064,5.093405572653396,77.41632622317677
UGC06399,5.24,82.9,4.5,20.91,44.12,0.0,1.617064e+20,1332.652324,36.50551087164786,8.241184789222938e-12,0.21241952304263423,5.225353545790396,83.44806496569716
UGC06399,6.11,84.1,4.9,23.38,43.61,0.0,1.885546e+20,1421.467166,37.70234960847931,7.538756232942605e-12,0.20316526243014904,5.439020091491905,87.92831441162771
UGC06399,6.98,85.6,4.9,23.92,43.31,0.0,2.154028e+20,1435.0142060000003,37.88158135558758,6.6620034929908084e-12,0.1909862191203456,5.751885727635804,90.85173487857031
UGC06399,7.85,87.6,4.9,25.86,40.62,0.0,2.42251e+20,1427.7324239999998,37.78534668360209,5.893607968594557e-12,0.17963469678373156,6.081814787937557,93.18371193240336
UGC06930,1.74,54.7,8.3,0.0,52.62,0.0,5.36964e+19,1273.677624,35.68862037120516,2.371998167474915e-11,0.36037676116452777,3.3048403027571815,64.87912718675558
UGC06930,3.5,85.4,7.0,5.24,59.95,0.0,1.0801e+20,1680.6987500000002,40.996326054903996,1.5560584668086293e-11,0.2918855252990681,3.9502899771069053,81.48157722246854
UGC06930,5.24,93.8,6.2,17.89,62.66,0.0,1.617064e+20,2126.138876,46.11007347641077,1.3148143029589429e-11,0.2683068824802304,4.249407595874789,95.0517263891566
UGC06930,6.98,98.7,5.2,25.97,65.09,0.0,2.154028e+20,2623.3266260000005,51.21842076831343,1.2178702533114706e-11,0.2582260872383647,4.39407039045557,107.36424848058276
UGC06930,8.72,103.0,5.2,29.85,66.99,0.0,2.6909920000000003e+20,2955.346146,54.36309544166888,1.0982366896668588e-11,0.24521530751464968,4.598462997695192,116.5763693797422
UGC06930,10.47,107.0,5.2,34.48,67.16,0.0,3.2310420000000003e+20,3263.6845759999997,57.12866684948984,1.0101028015110913e-11,0.23517025551233633,4.77181791916882,124.7946655200922
UGC06930,12.19,109.0,5.2,40.3,63.93,0.0,3.761834e+20,3504.1306539999996,59.195697934900636,9.31495290329132e-12,0.22583431619119979,4.946828557861597,131.65991641226813
UGC06930,13.94,108.0,7.4,42.57,59.68,0.0,4.301884e+20,3450.588004,58.74170583154698,8.021108900193496e-12,0.20956406283075069,5.2892614244581315,135.09649152089474
UGC06930,15.68,108.0,7.4,40.84,54.03,0.0,4.838848e+20,3010.7564140000004,54.87036006807318,6.222052054538601e-12,0.1845722571576419,5.933304629366188,133.65528410459552
UGC06930,16.61,108.0,7.4,39.98,51.7,0.0,5.1258459999999997e+20,2827.9298,53.17828316145605,5.517001096014199e-12,0.17380054674823595,6.268197923193718,133.13911408484597
D631-7,0.45,8.41,1.58,8.4,9.99,0.0,1.3887e+19,116.468046,10.792036230480326,8.386839922229423e-12,0.21428845820288867,5.184450630749512,24.572806810514408
D631-7,0.9,17.8,2.22,13.51,15.52,0.0,2.7774e+19,293.32048399999996,17.12660164772918,1.0560973716425432e-11,0.2404648399463114,4.678631580438525,37.045087118697836
D631-7,1.35,26.0,2.35,16.7,20.76,0.0,4.1661e+19,477.139696,21.843527553946043,1.1452910299800772e-11,0.2504133815209568,4.51424281929027,46.41039157846379
D631-7,1.8,30.9,2.22,18.72,21.37,0.0,5.5548e+19,560.509774,23.675087623913875,1.009054824656153e-11,0.235048229842766,4.774015334884886,51.72893055562681
D631-7,2.25,34.7,1.82,19.9,19.92,0.0,6.9435e+19,578.540944,24.052878081427178,8.332122762295672e-12,0.21358828728174617,5.199690176934914,54.84736696935826
D631-7,2.69,38.8,1.81,20.61,18.76,0.0,8.30134e+19,586.6633959999999,24.221135316082933,7.067092734426006e-12,0.19670708303932818,5.600082722040015,57.31809092767238
D631-7,3.14,42.5,1.57,20.73,17.36,0.0,9.69004e+19,568.362916,23.840363168374765,5.865434157134543e-12,0.17920481944867583,6.095132815338757,58.85785810181361
D631-7,3.59,45.6,1.59,20.61,16.32,0.0,1.107874e+20,547.2896039999999,23.39422159423134,4.9399986280028235e-12,0.16446103435612938,6.594166567594699,60.074277436261696
D631-7,4.04,48.8,1.83,20.38,15.37,0.0,1.246744e+20,524.0133739999999,22.891338405606604,4.203055109950397e-12,0.15169880003305813,7.104646675886806,61.01581660282298
D631-7,4.49,51.8,1.91,19.9,14.49,0.0,1.385614e+20,492.59164599999997,22.19440573658146,3.5550423566736475e-12,0.1395153500108396,7.679292589436946,61.504108616793616
D631-7,4.94,54.8,2.19,19.43,13.72,0.0,1.524484e+20,464.11456400000003,21.543318314502994,3.0444042967981304e-12,0.12910729032004226,8.25625194731954,61.90191251330092
D631-7,5.39,56.6,2.73,18.84,13.04,0.0,1.663354e+20,433.164736,20.812610023733207,2.6041644532673136e-12,0.11940810508303247,8.884589206373757,62.036205058395836
D631-7,5.84,58.4,3.27,18.25,12.45,0.0,1.802224e+20,404.36365,20.108795339353374,2.243692515469775e-12,0.11083610944494654,9.53156485496223,62.082351396868404
D631-7,6.29,58.5,3.95,17.65,11.93,0.0,1.941094e+20,376.9919539999999,19.41628064280077,1.94216227550031e-12,0.10311987081812152,10.206043824168104,62.028996476509
D631-7,6.74,57.7,4.07,17.06,11.48,0.0,2.079964e+20,351.66718399999996,18.75279136555409,1.6907368781382751e-12,0.09621385502532745,10.901530073136492,61.91696360539027
D631-7,7.19,57.3,3.94,16.47,11.08,0.0,2.218834e+20,327.73344399999996,18.103409734080483,1.4770525600382904e-12,0.08992854733337755,11.627432472664637,61.730855243903896
NGC4183,0.87,47.1,8.2,2.5,39.16,0.0,2.68482e+19,711.662576,26.677004629455684,2.6506900872311737e-11,0.3809597387159265,3.1566194206566465,47.39670777971964
NGC4183,1.74,65.9,6.6,5.78,48.78,0.0,5.36964e+19,1127.9730640000002,33.585310241234936,2.1006493247219552e-11,0.33913794373535133,3.476860128811678,62.6243129510827
NGC4183,2.61,76.1,5.6,11.64,56.83,0.0,8.05446e+19,1621.128094,40.26323501657561,2.0127086036804455e-11,0.3319632859008441,3.5399942473149317,75.75476306424977
NGC4183,3.5,85.7,5.6,13.9,59.49,0.0,1.0801e+20,1821.177646,42.67525800742158,1.6861194759744466e-11,0.30383918022526024,3.8164958366197874,83.36976012742285
NGC4183,4.37,96.6,5.2,17.89,65.42,0.0,1.348582e+20,2288.7492440000005,47.840874197698355,1.6971524490168194e-11,0.3048316317134056,3.80586283102957,93.33094705019676
NGC4183,5.24,99.3,5.2,23.49,68.37,0.0,1.617064e+20,2702.0302740000006,51.981056876519936,1.6709482580776027e-11,0.30246916274600216,3.8312895679869707,101.74605840601973
NGC4183,6.11,103.0,5.2,25.97,71.96,0.0,1.885546e+20,3056.4320359999997,55.285007334719594,1.620979830775807e-11,0.2979122823975122,3.881482133589979,108.91963248315723
NGC4183,6.98,107.0,5.2,27.48,75.74,0.0,2.154028e+20,3393.9622959999997,58.25772305883572,1.575635180229783e-11,0.29371588680856503,3.9290919048363504,115.47809221897195
NGC4183,7.85,111.0,5.2,31.47,78.27,0.0,2.42251e+20,3808.4096339999996,61.712313471462075,1.5720924305782017e-11,0.2933854970577679,3.9328985645467793,122.3850022787299
NGC4183,8.72,114.0,6.1,35.45,80.37,0.0,2.6909920000000003e+20,4227.997474000001,65.02305340415813,1.5711668685748602e-11,0.29329911967854355,3.9338952052255696,128.9670461423166
NGC4183,9.6,115.0,6.1,36.42,78.73,0.0,2.96256e+20,4177.686334,64.63502405043259,1.4101609196100667e-11,0.2778650603225248,4.1219948531295,131.22652767919087
NGC4183,10.47,111.0,5.6,37.82,74.74,0.0,3.2310420000000003e+20,3999.943496,63.24510649844777,1.23797322845076e-11,0.26034858986522463,4.36267534164955,132.10016978789503
NGC4183,11.35,110.0,5.6,41.81,70.87,0.0,3.50261e+20,4058.4522740000007,63.70598303142336,1.1586937380981614e-11,0.2518743444641982,4.491201027092337,135.00861091572654
NGC4183,12.31,111.0,5.2,40.2,67.15,0.0,3.7988660000000003e+20,3690.23635,60.74731557855046,9.71404716565417e-12,0.23062145464623646,4.855311458756851,133.85532053555457
NGC4183,13.12,109.0,4.8,38.58,64.51,0.0,4.048832e+20,3402.7248460000005,58.33287963061656,8.40421347687432e-12,0.21451029540375627,5.17964307323786,132.7588045242886
NGC4183,14.05,108.0,4.4,38.15,61.97,0.0,4.33583e+20,3221.951714,56.76223845128027,7.430991791652348e-12,0.2017079399800705,5.474460653208513,132.80981848052775
NGC4183,14.98,109.0,5.2,39.01,59.84,0.0,4.622828e+20,3168.9598760000003,56.29351539920029,6.855024404974617e-12,0.193733224021144,5.677871600518042,134.13779215091316
NGC4183,16.03,111.0,5.3,38.26,57.82,0.0,4.9468580000000003e+20,3001.6777039999997,54.78756888200096,6.067846912120784e-12,0.18227072073061407,6.001525508429527,134.21864739536073
NGC4183,16.95,110.0,4.9,36.53,56.23,0.0,5.23077e+20,2788.874834,52.809798655173836,5.331671692695341e-12,0.17085642020922956,6.367098676899108,133.25554872349076
NGC4183,17.88,109.0,4.9,37.39,54.53,0.0,5.517768e+20,2765.831714,52.591175248324696,5.012591529763484e-12,0.16566499860277265,6.550077187747488,134.59721845201682
NGC4183,18.93,110.0,5.3,36.86,52.76,0.0,5.8417979999999997e+20,2639.1236959999997,51.37240208516631,4.517656543413517e-12,0.15727373779706844,6.871441393630587,134.66470884239027
NGC4183,19.97,112.0,10.2,35.67,51.32,0.0,6.162741999999999e+20,2483.8704040000002,49.838443033465644,4.030463069847806e-12,0.14855151192026286,7.244046382896159,134.13900408039052
NGC4183,21.02,113.0,11.5,35.35,49.87,0.0,6.486772e+20,2393.650274,48.92494531422595,3.690048415452247e-12,0.14213977885045126,7.547169233720663,134.40715644719157
UGC08699,0.22,152.0,39.4,0.62,26.39,158.03,6.7892e+18,11808.54438,108.66712649186965,1.7393130825428621e-09,3.0859471568127517,1.0478739454334738,111.23788019059367
UGC08699,0.43,167.0,32.9,1.83,47.21,231.8,1.32698e+19,25744.959986,160.45236048746682,1.940116654810171e-09,3.2592188627485448,1.0399533395750524,163.6262726907473
UGC08699,0.65,179.0,20.9,2.76,65.47,250.59,2.0059e+19,30865.185340000004,175.68490356316903,1.5387200428735233e-09,2.9025479875433295,1.0580702829953637,180.71396013423578
UGC08699,0.87,188.0,15.7,3.59,80.81,244.02,2.68482e+19,30407.855690000004,174.3784840225422,1.132584519260137e-09,2.4902039278261543,1.090385381565759,182.08866337347087
UGC08699,1.08,195.0,10.6,4.38,93.2,231.39,3.3328800000000004e+19,28643.867565999997,169.24499273538345,8.594329098557402e-10,2.169229955839535,1.129006583735453,179.83079565430498
UGC08699,1.31,199.0,8.88,5.12,104.66,217.32,4.04266e+19,26789.79548,163.67588545659376,6.626774321857392e-10,1.904805750809155,1.1748831885041797,177.41161273410845
UGC08699,1.52,202.0,4.4,5.84,113.51,203.82,4.69072e+19,25070.57735,158.33691088940697,5.344718369461406e-10,1.7106533653201819,1.2206251369724768,174.93363573602085
UGC08699,1.73,202.0,2.3,6.53,120.8,191.4,5.33878e+19,23606.8769,153.64529573013291,4.421773682376872e-10,1.5559579590884274,1.2674065114798576,172.97256863087694
UGC08699,1.96,202.0,3.38,7.2,127.95,179.83,6.04856e+19,22458.454444000003,149.86145082708896,3.71302499173357e-10,1.4258161822533868,1.3163302854790082,171.93819747132346
UGC08699,2.17,200.0,4.47,7.85,133.72,170.88,6.69662e+19,21718.888388,147.37329604782542,3.243261285245392e-10,1.3325716580313496,1.3583228332094766,171.75931418513687
UGC08699,2.39,196.0,2.88,8.49,138.13,162.54,7.37554e+19,21001.68841,144.91959291275973,2.8474780707582083e-10,1.2486185919244859,1.4023295365744997,171.61377559880597
UGC08699,2.6,193.0,3.32,9.1,140.07,156.06,8.0236e+19,20311.00111,142.5166695864031,2.5314074866643404e-10,1.177282350701967,1.4453267927794884,171.33602683748953
UGC08699,2.83,189.0,2.21,9.69,139.86,149.58,8.73338e+19,19383.994260000003,139.2264136577539,2.2195294673997929e-10,1.1023767901286037,1.4971872159560444,170.35688539133764
UGC08699,3.04,184.0,14.0,10.26,138.24,144.32,9.38144e+19,18477.0052,135.93014823798288,1.9695276204932293e-10,1.0384381649795398,1.5480047524153329,169.122712430953
UGC08699,5.87,170.0,5.45,16.97,124.36,103.86,1.811482e+20,12364.043131999999,111.1937189413143,6.825374545261835e-11,0.6113118964147835,2.186454338258253,164.4184166824798
UGC08699,6.08,172.0,6.66,17.59,125.28,102.05,1.876288e+20,12319.677314,110.99404179504411,6.565984174071358e-11,0.5995832874995287,2.217493444161964,165.28400914179772
UGC08699,6.3,174.0,3.96,18.32,126.27,100.25,1.94418e+20,12292.943084,110.8735454650928,6.32294493513975e-11,0.5883818982445388,2.2483276482929395,166.2485001876669
UGC08699,6.52,176.0,5.18,18.94,127.31,98.55,2.012072e+20,12281.895356,110.82371296793842,6.104103310418316e-11,0.5781100787085024,2.277683983950558,167.2551235236695
UGC08699,6.74,178.0,3.04,19.56,128.27,96.92,2.079964e+20,12272.066078,110.77935763489513,5.900133885971103e-11,0.5683692015504795,2.306530787360968,168.24356817850472
UGC08699,6.95,180.0,2.75,20.18,129.11,95.45,2.14477e+20,12266.075916000002,110.75231788093647,5.71906354341025e-11,0.559579845699825,2.3334451609906304,169.18101397773307
UGC08699,7.16,182.0,2.34,20.9,130.08,94.04,2.209576e+20,12288.400880000003,110.85305985853526,5.561429378306064e-11,0.5518141294267802,2.3579572315240642,170.22198365329515
UGC08699,7.39,183.0,3.39,21.52,131.37,92.56,2.280554e+20,12342.808430000001,111.0981927395761,5.412197400280809e-11,0.5443602657026247,2.3821596066593105,171.47168767665414
UGC08699,7.6,184.0,7.58,22.25,132.89,91.28,2.34536e+20,12451.28613,111.58533115961076,5.308901887130335e-11,0.5391404947840661,2.3995163123196845,172.84983129379918
UGC08699,7.82,185.0,6.08,22.97,134.56,89.98,2.413252e+20,12580.90614,112.16463854530981,5.213258350143293e-11,0.5342619278979613,2.416052538371299,174.3448600176044
